col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25
_26,Brazil,_1753,Right,_3,_4,Medium/ Medium,Normal,7,7,6,8,8,8,7,7,7,8,2,7,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_19,Serbia,_1624,Right,_3,_3,High/ Low,Lean,6,7,6,7,7,7,7,6,5,6,3,7,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_19,Germany,_1334,Right,_3,_2,Medium/ Medium,Normal,3,6,4,5,6,5,4,5,6,6,2,4,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_34,Norway,_1380,Right,_3,_2,Medium/ High,Normal,2,5,4,4,6,3,3,6,5,6,6,3,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_24,Switzerland,_1835,Right,_3,_3,High/ Medium,Normal,7,6,5,6,7,8,8,6,8,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_24,Austria,_1821,Right,_3,_3,High/ Medium,Lean,7,6,6,7,7,8,8,7,6,7,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
_26,Belgium,_1538,Left,_3,_2,Low/ Medium,Lean,6,3,6,4,6,5,5,7,6,6,7,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,Jamaica,_1663,Left,_3,_3,High/ Medium,Lean,5,6,6,7,6,8,8,5,7,5,4,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_22,France,_1589,Left,_4,_3,High/ Low,Lean,4,7,5,7,7,8,8,6,7,7,2,6,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_29,Suriname,_1684,Right,_3,_2,Medium/ High,Normal,7,3,6,6,6,4,7,7,4,7,6,6,6,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,Denmark,_1616,Right,_2,_2,Medium/ Medium,Normal,7,4,6,6,6,7,7,6,7,5,6,5,6,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,Venezuela,_1773,Right,_3,_3,Medium/ Medium,Lean,4,5,6,6,7,5,6,6,7,6,6,6,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,Republic of Ireland,_1576,Right,_3,_2,Medium/ Medium,Lean,4,3,6,5,6,6,6,5,7,6,6,5,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_23,England,_1760,Right,_4,_2,Medium/ Medium,Lean,4,5,7,7,7,6,6,7,6,6,7,7,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_29,Croatia,_1836,Left,_3,_3,Medium/ Medium,Lean,7,3,7,7,7,8,8,7,7,7,7,5,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_25,Belize,_1611,Right,_2,_2,Medium/ Medium,Normal,5,6,5,6,6,7,7,5,7,7,3,6,5,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Germany,_1655,Left,_3,_3,Medium/ Medium,Normal,7,4,6,6,6,7,7,6,7,5,6,4,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Chile,_1736,Right,_3,_3,Medium/ Medium,Lean,7,3,6,6,7,7,7,6,7,5,6,6,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_28,Ukraine,_2006,Left,_3,_3,Medium/ High,Normal,6,5,8,6,8,7,6,8,7,8,8,7,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_19,Portugal,_1637,Left,_3,_4,Medium/ Medium,Lean,7,6,6,7,8,9,8,7,8,7,2,6,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_21,Denmark,_1770,Right,_3,_3,Medium/ Medium,Normal,7,6,7,7,7,7,8,6,7,6,6,6,5,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_28,Netherlands,_1738,Right,_3,_3,Medium/ Medium,Normal,6,6,6,7,7,7,7,7,7,7,3,7,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_24,Poland,_1613,Right,_2,_2,Medium/ Medium,Stocky,6,4,5,6,5,5,4,6,4,6,6,5,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Italy,_1561,Right,_3,_2,Medium/ Medium,Normal,3,2,5,4,5,7,7,7,5,7,7,3,8,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Austria,_1439,Right,_2,_2,Medium/ Medium,Normal,4,3,5,3,5,3,3,7,3,5,7,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Netherlands,_1913,Right,_4,_4,Medium/ Medium,Normal,7,7,7,7,8,6,6,7,5,7,6,7,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_23,Portugal,_1744,Right,_4,_3,Medium/ Medium,Normal,5,4,7,6,7,5,6,7,7,7,7,6,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_23,Greece,_1326,Right,_3,_2,Medium/ Medium,Normal,3,6,3,6,5,7,7,6,7,5,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_19,Germany,_1448,Left,_2,_2,Medium/ Medium,Lean,4,3,5,5,6,7,6,5,7,4,5,6,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_20,Austria,_1804,Right,_3,_3,Medium/ High,Normal,7,6,7,7,7,7,7,7,6,6,7,5,7,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_28,England,_1749,Left,_3,_2,High/ High,Normal,6,4,6,6,6,7,7,6,8,7,5,4,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_29,DR Congo,_1693,Left,_3,_2,Medium/ Medium,Normal,6,7,5,6,7,7,8,6,5,7,3,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_33,Korea Republic,_1753,Left,_4,_2,High/ Medium,Normal,6,7,6,6,6,6,8,7,7,7,5,7,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_22,Argentina,_1539,Left,_3,_2,Medium/ Medium,Normal,6,3,4,6,6,7,7,6,7,3,6,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_30,Spain,_1817,Right,_3,_3,Medium/ Medium,Normal,6,7,7,7,7,7,6,7,7,6,6,7,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_22,England,_1616,Right,_2,_2,Low/ High,Normal,5,4,6,5,7,6,6,6,7,5,7,6,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_25,Canada,_1545,Right,_2,_2,Medium/ Medium,Normal,4,4,5,4,5,6,6,5,5,7,6,5,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,Poland,_1868,Right,_2,_3,Medium/ Medium,Normal,7,5,6,7,7,8,8,7,7,7,7,6,7,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_22,Sweden,_1583,Right,_2,_2,Medium/ High,Stocky,5,3,5,5,6,8,8,6,8,4,6,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_20,Brazil,_1551,Right,_3,_3,High/ Medium,Lean,4,7,5,7,6,7,7,6,7,7,2,6,4,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_20,Chad,_1551,Right,_3,_3,Medium/ Medium,Normal,4,7,5,6,6,7,7,6,6,7,2,6,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,England,_1727,Right,_3,_2,Medium/ Medium,Lean,5,4,6,6,7,6,6,7,6,6,8,4,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,Japan,_1392,Right,_3,_2,High/ Low,Normal,3,6,3,5,5,8,8,6,7,6,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_18,Denmark,_1297,Right,_3,_2,Medium/ Medium,Normal,5,3,3,5,4,7,6,5,6,3,5,3,4,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_23,Cameroon,_1607,Right,_3,_3,Medium/ Medium,Normal,5,6,5,7,7,8,8,5,8,7,2,5,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_21,England,_1506,Right,_3,_2,Medium/ Medium,Lean,5,3,5,5,5,6,7,6,5,5,7,4,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_29,Russia,_2038,Right,_3,_3,High/ High,Lean,7,6,8,7,7,8,9,8,8,7,7,7,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_27,Denmark,_1669,Right,_3,_2,Low/ High,Normal,4,3,6,5,6,7,7,6,7,5,7,4,6,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_28,China PR,_1751,Left,_4,_3,High/ Medium,Lean,7,6,7,7,7,7,6,6,7,6,5,7,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_20,Republic of Ireland,_1315,Right,_2,_2,Low/ Medium,Normal,3,3,3,4,4,5,6,6,4,5,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_27,China PR,_1455,Right,_3,_2,Medium/ Low,Lean,5,4,4,6,6,8,8,5,6,5,2,5,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_18,United States,_1603,Left,_3,_2,High/ Medium,Lean,6,5,6,7,6,7,7,6,8,6,3,7,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_23,Belgium,_1907,Right,_3,_3,Medium/ Medium,Lean,7,5,7,7,7,6,6,7,7,8,7,7,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_18,Australia,_1397,Right,_2,_2,High/ Medium,Lean,5,3,4,5,4,9,9,5,9,2,5,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_22,Argentina,_1453,Right,_2,_2,Medium/ Medium,Lean,5,3,4,6,6,6,6,6,6,3,6,5,4,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_26,Brazil,_1527,Right,_3,_2,Medium/ Medium,Stocky,4,4,7,4,7,3,4,6,4,8,7,2,8,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,Brazil,_1884,Left,_3,_5,High/ Medium,Normal,7,8,6,9,8,9,9,7,8,7,4,8,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_25,Colombia,_1687,Right,_3,_3,High/ Medium,Lean,7,7,7,7,7,7,7,7,9,7,2,6,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_31,Lithuania,_1311,Right,_3,_2,Medium/ Medium,Normal,4,3,4,4,4,3,3,6,4,4,5,5,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_21,China PR,_1491,Right,_4,_2,High/ Medium,Lean,6,6,6,6,6,7,7,5,7,7,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
_29,Brazil,_1885,Right,_4,_4,Medium/ Medium,Normal,7,7,6,8,8,8,8,7,7,7,5,7,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_28,Italy,_1292,Right,_3,_2,Medium/ High,Lean,3,2,5,4,5,5,6,6,3,2,7,2,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_31,Uruguay,_2018,Right,_3,_4,Medium/ Low,Lean,7,8,7,8,8,7,7,8,6,8,4,7,5,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Italy,_1558,Right,_4,_3,Medium/ Medium,Normal,7,6,5,7,7,7,7,6,7,6,2,5,5,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_20,Cameroon,_1498,Right,_3,_2,Medium/ Medium,Normal,6,6,5,7,6,8,8,5,7,7,2,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_25,Estonia,_1607,Left,_3,_3,Medium/ Medium,Lean,6,5,5,6,6,7,7,5,7,4,6,5,6,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_23,Belgium,_1699,Right,_3,_3,High/ Medium,Lean,7,6,7,7,8,6,6,7,7,6,2,8,6,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
_28,Germany,_1914,Left,_4,_3,High/ Medium,Normal,7,6,7,8,7,8,8,7,6,9,5,6,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_19,Australia,_1366,Right,_3,_2,High/ Medium,Lean,5,5,6,5,5,6,7,4,6,5,2,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_19,Greece,_1505,Right,_5,_2,High/ Low,Normal,4,7,5,6,6,7,7,6,6,6,2,6,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_19,France,_1516,Right,_3,_2,Medium/ Medium,Lean,6,6,6,7,6,6,7,5,7,6,2,6,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
_19,Colombia,_1387,Left,_3,_2,Medium/ Medium,Lean,4,5,4,6,5,7,6,6,8,3,6,4,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_23,United States,_1987,Right,_3,_3,High/ High,Normal,7,6,7,7,7,7,7,7,8,7,7,7,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_25,Argentina,_1603,Right,_3,_3,High/ Low,Normal,4,7,6,6,7,5,7,6,5,7,3,6,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_21,Iran,_1781,Left,_4,_2,Medium/ Medium,Lean,7,4,7,6,7,6,7,6,6,7,7,7,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_28,Ecuador,_1969,Right,_3,_4,High/ Medium,Lean,7,8,6,7,7,9,9,7,8,8,4,7,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_19,England,_1668,Right,_4,_2,High/ High,Lean,4,3,6,6,6,8,8,7,7,6,6,5,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_21,Chile,_1644,Left,_2,_3,High/ Medium,Lean,6,4,6,6,6,8,8,5,7,5,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
_29,France,_1414,Right,_3,_2,Medium/ Medium,Normal,4,3,5,3,6,5,5,6,4,6,7,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_39,Korea Republic,_1655,Right,_4,_2,High/ Low,Normal,7,7,6,6,6,3,5,7,6,7,3,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_26,Canada,_1611,Right,_2,_3,High/ Low,Normal,5,6,5,6,6,8,9,6,6,7,2,6,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_22,Colombia,_1458,Left,_2,_2,Medium/ Medium,Normal,4,3,6,4,4,7,6,6,6,5,5,5,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_27,Morocco,_1534,Left,_2,_2,Medium/ Medium,Normal,5,2,6,5,6,6,7,6,7,4,6,5,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_30,Portugal,_1675,Left,_3,_2,Medium/ Medium,Normal,5,4,7,6,6,7,6,6,7,3,6,6,5,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_22,Belgium,_1876,Right,_3,_3,Medium/ Medium,Normal,6,5,7,6,7,7,8,6,6,8,7,7,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_22,Colombia,_1685,Right,_3,_2,Medium/ Medium,Normal,4,3,7,6,6,7,7,6,7,6,7,5,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_31,England,_1486,Right,_3,_2,Low/ Medium,Stocky,3,3,5,4,5,4,4,6,7,4,6,5,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_34,Brazil,_1758,Right,_3,_2,Medium/ High,Lean,7,5,6,5,6,6,6,7,5,6,7,5,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_33,Argentina,_1394,Right,_2,_2,Medium/ Medium,Normal,3,6,4,5,6,6,5,6,7,6,1,5,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_23,Greece,_1823,Right,_3,_3,Medium/ Medium,Normal,6,6,7,7,7,7,7,6,6,7,6,6,5,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_21,England,_1410,Left,_3,_2,High/ Medium,Lean,6,2,4,6,5,6,7,5,8,3,5,4,5,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_26,Germany,_1943,Left,_2,_3,Medium/ Medium,Normal,7,5,7,6,7,8,8,7,7,7,7,6,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_25,England,_1592,Right,_3,_3,Medium/ Medium,Normal,6,6,6,6,6,7,8,7,8,7,2,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_33,Spain,_1599,Right,_3,_3,Medium/ Medium,Normal,4,8,6,7,8,3,3,8,3,8,3,7,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_24,Italy,_1619,Left,_3,_2,High/ Medium,Normal,7,3,5,6,7,6,7,7,6,4,7,4,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_26,England,_1601,Right,_3,_2,High/ Medium,Normal,3,7,3,6,7,7,7,6,9,7,3,4,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_33,Italy,_1974,Right,_3,_3,Medium/ High,Lean,7,6,8,7,8,7,7,8,6,8,7,7,7,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
_28,Austria,_1629,Right,_3,_3,High/ Medium,Normal,5,6,5,7,7,9,8,6,8,7,2,5,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
_24,England,_1698,Right,_2,_2,Medium/ Medium,Normal,4,5,6,6,7,7,7,6,6,6,6,6,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_32,Scotland,_1883,Left,_4,_3,High/ High,Lean,7,7,6,7,7,6,6,7,7,7,6,7,6,6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_17,Argentina,_1538,Right,_3,_3,High/ Medium,Normal,6,6,5,7,6,8,8,6,7,6,2,6,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_21,Haiti,_1477,Right,_3,_2,Medium/ Medium,Stocky,5,7,4,6,6,6,7,5,3,7,2,5,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_33,Mexico,_1564,Right,_3,_2,Medium/ Medium,Normal,5,4,6,4,6,6,7,7,5,4,6,5,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_25,United States,_1734,Right,_2,_3,Medium/ Medium,Normal,6,5,7,7,7,5,6,6,5,5,7,7,7,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_30,Netherlands,_1930,Left,_4,_3,High/ Medium,Normal,7,5,7,7,7,7,7,7,7,7,7,7,6,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_21,England,_1537,Right,_3,_2,Medium/ Medium,Lean,6,4,5,5,5,6,7,6,6,5,5,4,6,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
_35,Japan,_1605,Right,_3,_2,Medium/ Medium,Normal,6,5,7,5,6,3,4,6,6,5,7,7,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_27,Colombia,_1929,Right,_4,_3,High/ Low,Stocky,8,7,7,7,7,8,8,7,7,8,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
_26,Brazil,_1621,Right,_3,_3,Medium/ Medium,Normal,4,7,4,7,6,9,9,6,8,7,3,4,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
_23,Republic of Ireland,_1454,Right,_3,_2,Medium/ Medium,Normal,6,3,4,5,6,7,6,5,7,4,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
_21,England,_1350,Right,_3,_2,Medium/ High,Lean,3,2,5,3,4,5,5,6,6,5,6,4,6,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_22,Venezuela,_1559,Right,_3,_2,High/ Medium,Normal,6,6,6,6,6,7,7,5,8,6,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
_20,Bolivia,_1763,Left,_3,_3,High/ Low,Lean,7,7,7,7,6,8,8,6,9,7,3,7,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_33,Brazil,_2038,Right,_4,_4,High/ Medium,Lean,8,8,8,9,9,7,7,8,8,8,5,8,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
_30,France,_1568,Right,_3,_2,Medium/ Medium,Lean,7,4,6,5,6,6,6,6,7,3,6,5,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
_29,Benin,_1723,Right,_3,_2,Medium/ High,Normal,7,4,7,4,7,6,6,7,7,5,7,7,7,7,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_23,England,_2036,Right,_3,_4,High/ Medium,Lean,8,8,7,9,9,10,9,9,9,7,3,8,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
_18,Argentina,_1408,Right,_3,_2,Medium/ High,Normal,4,3,4,3,5,5,6,6,7,4,6,3,6,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
_22,Spain,_1623,Right,_3,_3,Medium/ Medium,Normal,4,7,5,7,7,7,7,6,7,7,2,5,5,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
_20,Netherlands,_1471,Left,_3,_2,High/ High,Normal,4,6,4,6,6,7,8,6,6,6,3,5,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
_31,England,_1819,Right,_3,_3,Low/ High,Normal,7,3,6,6,7,6,5,8,8,4,8,6,8,8,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_34,Argentina,_1932,Right,_3,_3,High/ Low,Normal,6,8,7,7,8,7,6,7,8,7,3,7,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
